ano;uf;municipio;codigo_ibge;diagnostico;casos;rebanho
2021;BA;Brejões;2904308;Cisticercose Bovina;1;17188
2021;BA;Brejolândia;2904407;Actinomicose (já Notificado);1;110327
2021;BA;Brejolândia;2904407;Cisticercose Bovina;18;110327
2021;BA;Brejolândia;2904407;Equinococose/hidatidose (notificaçao Sif);1;110327
2021;BA;Brejolândia;2904407;Fígado Amarelo;3;110327
2021;BA;Caatiba;2904803;Cisticercose Bovina;6;46095
2021;BA;Caatiba;2904803;Fígado Amarelo;1;46095
2021;BA;Cabaceiras do Paraguaçu;2904852;Cisticercose Bovina;1;5263
2021;BA;Cabaceiras do Paraguaçu;2904852;Fígado Amarelo;1;5263
2021;BA;Cachoeira;2904902;Cisticercose Bovina;1;11030
2021;BA;Caetité;2905206;Miíase Cutânea;1;32628
2021;BA;Camacan;2905602;Actinobacilose (ruminantes);1;16990
2021;BA;Camacan;2905602;Cisticercose Bovina;2;16990
2021;BA;Canavieiras;2906303;Fígado Amarelo;2;50408
2021;BA;Candeal;2906402;Cisticercose Bovina;1;19118
2021;BA;Candeias;2906501;Cisticercose Bovina;1;8301
2021;BA;Candeias;2906501;Fígado Amarelo;1;8301
2021;BA;Caraíbas;2906899;Miíase Cutânea;9;14748
2021;BA;Caraíbas;2906899;Teleangiectasia Maculosa;21;14748
2021;BA;Caravelas;2906907;Actinobacilose (ruminantes);5;62698
2021;BA;Caravelas;2906907;Cisticercose Bovina;9;62698
2021;BA;Caravelas;2906907;Cisticercose Calcificada;3;62698
2021;BA;Caravelas;2906907;Fígado Amarelo;13;62698
2021;BA;Caravelas;2906907;Miíase Cutânea;1;62698
2021;BA;Caravelas;2906907;Teleangiectasia Maculosa;6;62698
2021;BA;Castro Alves;2907301;Cisticercose Bovina;1;38297
2021;BA;Cocos;2908101;Cisticercose Bovina;1;59332
2021;BA;Cocos;2908101;Fígado Amarelo;2;59332
2021;BA;Conceição da Feira;2908200;Cisticercose Bovina;1;7339
2021;BA;Conceição do Jacuípe;2908507;Cisticercose Bovina;1;11631
2021;BA;Correntina;2909307;Cisticercose Bovina;5;137675
2021;BA;Cotegipe;2909406;Actinomicose (já Notificado);1;119492
2021;BA;Cotegipe;2909406;Cisticercose Bovina;1;119492
2021;BA;Cotegipe;2909406;Fígado Amarelo;1;119492
2021;BA;Cristópolis;2909703;Equinococose/hidatidose (notificaçao Sif);1;33903
2021;BA;Cristópolis;2909703;Fígado Amarelo;1;33903
2021;BA;Cruz das Almas;2909802;Cisticercose Bovina;1;6157
2021;BA;Cruz das Almas;2909802;Fígado Amarelo;1;6157
2021;BA;Dário Meira;2910008;Cisticercose Bovina;2;22372
2021;BA;Encruzilhada;2910404;Cisticercose Bovina;1;37535
2021;BA;Eunápolis;2910727;Cisticercose Bovina;1;75308
2021;BA;Feira de Santana;2910800;Cisticercose Bovina;1;55678
2021;BA;Feira de Santana;2910800;Fígado Amarelo;2;55678
2021;BA;Feira de Santana;2910800;Lesões Tuberculósicas;1;55678
2021;BA;Firmino Alves;2910909;Cisticercose Bovina;4;23705
2021;BA;Firmino Alves;2910909;Lesões Tuberculósicas;1;23705
2021;BA;Floresta Azul;2911006;Cisticercose Bovina;1;31371
2021;BA;Gongogi;2911501;Cisticercose Bovina;1;33469
2021;BA;Gongogi;2911501;Fígado Amarelo;1;33469
2021;BA;Guaratinga;2911808;Cisticercose Bovina;8;145277
2021;BA;Guaratinga;2911808;Fígado Amarelo;3;145277
2021;BA;Iaçu;2911907;Cisticercose Bovina;1;48297
2021;BA;Iaçu;2911907;Equinococose/hidatidose (notificaçao Sif);2;48297
2021;BA;Iaçu;2911907;Fígado Amarelo;5;48297
2021;BA;Ibicuí;2912301;Cisticercose Bovina;48;116044
2021;BA;Ibicuí;2912301;Fígado Amarelo;11;116044
2021;BA;Ibicuí;2912301;Lesões Tuberculósicas;15;116044
2021;BA;Ibicuí;2912301;Cisticercose Bovina;1;116044
2021;BA;Ibiquera;2912608;Cisticercose Bovina;1;16896
2021;BA;Ibiquera;2912608;Fígado Amarelo;1;16896
2021;BA;Ibirapuã;2912806;Aspiracao de Alimentos;1;62239
2021;BA;Ibirapuã;2912806;Cisticercose Bovina;15;62239
2021;BA;Ibirapuã;2912806;Fígado Amarelo;6;62239
2021;BA;Ibirapuã;2912806;Teleangiectasia Maculosa;4;62239
2021;BA;Ibirapuã;2912806;Cisticercose Bovina;1;62239
2021;BA;Ichu;2913309;Actinomicose (já Notificado);1;4064
2021;BA;Iguaí;2913507;Cisticercose Bovina;2;52476
2021;BA;Iguaí;2913507;Fígado Amarelo;3;52476
2021;BA;Iguaí;2913507;Cisticercose Bovina;1;52476
2021;BA;Ilhéus;2913606;Cisticercose Bovina;12;16402
2021;BA;Ilhéus;2913606;Fígado Amarelo;1;16402
2021;BA;Inhambupe;2913705;Miíase Cutânea;2;34840
2021;BA;Ipirá;2914000;Cisticercose Bovina;3;103278
2021;BA;Ipirá;2914000;Cisticercose Bovina;1;103278
2021;BA;Irará;2914505;Cisticercose Bovina;2;9339
2021;BA;Itabela;2914653;Fígado Amarelo;1;46381
2021;BA;Itaberaba;2914703;Cisticercose Bovina;1;56933
2021;BA;Itaberaba;2914703;Lesões Tuberculósicas;1;56933
2021;BA;Itagimirim;2915304;Cisticercose Bovina;4;74172
2021;BA;Itaju do Colônia;2915403;Cisticercose Bovina;3;72902
2021;BA;Itaju do Colônia;2915403;Cisticercose Bovina;17;72902
2021;BA;Itaju do Colônia;2915403;Fígado Amarelo;2;72902
2021;BA;Itamaraju;2915601;Actinobacilose (ruminantes);10;185296
2021;BA;Itamaraju;2915601;Aspiracao de Alimentos;4;185296
2021;BA;Itamaraju;2915601;Cisticercose Bovina;36;185296
2021;BA;Itamaraju;2915601;Cisticercose Calcificada;1;185296
2021;BA;Itamaraju;2915601;Fígado Amarelo;39;185296
2021;BA;Itamaraju;2915601;Lesões Tuberculósicas;1;185296
2021;BA;Itamaraju;2915601;Teleangiectasia Maculosa;5;185296
2021;BA;Itambé;2915809;Bronquite;1;131619
2021;BA;Itambé;2915809;Cisticercose Bovina;44;131619
2021;BA;Itambé;2915809;Fígado Amarelo;8;131619
2021;BA;Itambé;2915809;Lesões Tuberculósicas;1;131619
2021;BA;Itambé;2915809;Miíase Cutânea;2;131619
2021;BA;Itambé;2915809;Cisticercose Bovina;4;131619
2021;BA;Itanhém;2916005;Actinobacilose (ruminantes);4;164343
2021;BA;Itanhém;2916005;Cisticercose Bovina;9;164343
2021;BA;Itanhém;2916005;Fígado Amarelo;18;164343
2021;BA;Itanhém;2916005;Teleangiectasia Maculosa;3;164343
2021;BA;Itanhém;2916005;Cisticercose Bovina;1;164343
2021;BA;Itapebi;2916302;Cisticercose Bovina;16;82993
2021;BA;Itapebi;2916302;Fígado Amarelo;1;82993
2021;BA;Itapebi;2916302;Lesões Tuberculósicas;2;82993
2021;BA;Itapetinga;2916401;Cisticercose Bovina;65;133929
2021;BA;Itapetinga;2916401;Fígado Amarelo;11;133929
2021;BA;Itapitanga;2916609;Cisticercose Bovina;1;42220
2021;BA;Itarantim;2916807;Cisticercose Bovina;36;150997
2021;BA;Itarantim;2916807;Fígado Amarelo;12;150997
2021;BA;Itarantim;2916807;Lesões Tuberculósicas;1;150997
2021;BA;Itororó;2917102;Cisticercose Bovina;1;36402
2021;BA;Iuiu;2917334;Cisticercose Bovina;9;71687
2021;BA;Iuiu;2917334;Fígado Amarelo;4;71687
2021;BA;Iuiu;2917334;Cisticercose Bovina;3;71687
2021;BA;Jaborandi;2917359;Fígado Amarelo;1;102101
2021;BA;Jaguaquara;2917607;Cisticercose Bovina;2;26399
2021;BA;Jucuruçu;2918456;Cisticercose Bovina;7;90730
2021;BA;Jucuruçu;2918456;Fígado Amarelo;8;90730
2021;BA;Jucuruçu;2918456;Miíase Cutânea;1;90730
2021;BA;Lajedão;2918902;Actinobacilose (ruminantes);6;53633
2021;BA;Lajedão;2918902;Aspiracao de Alimentos;2;53633
2021;BA;Lajedão;2918902;Cisticercose Bovina;14;53633
2021;BA;Lajedão;2918902;Fígado Amarelo;15;53633
2021;BA;Lajedão;2918902;Hidatidose;1;53633
2021;BA;Lajedão;2918902;Lesões Tuberculósicas;1;53633
2021;BA;Lajedão;2918902;Teleangiectasia Maculosa;5;53633
2021;BA;Lajedinho;2919009;Actinomicose (já Notificado);1;14167
2021;BA;Lajedinho;2919009;Cisticercose Bovina;2;14167
2021;BA;Lajedão;2918902;Cisticercose Bovina;8;53633
2021;BA;Licínio de Almeida;2919405;Fígado Amarelo;1;15706
2021;BA;Luís Eduardo Magalhães;2919553;Cisticercose Bovina;16;55907
2021;BA;Luís Eduardo Magalhães;2919553;Equinococose/hidatidose (notificaçao Sif);1;55907
2021;BA;Luís Eduardo Magalhães;2919553;Fasciolose Hepática (notificação Sif);1;55907
2021;BA;Luís Eduardo Magalhães;2919553;Fígado Amarelo;9;55907
2021;BA;Luís Eduardo Magalhães;2919553;Miíase Cutânea;1;55907
2021;BA;Macarani;2919702;Cisticercose Bovina;22;113097
2021;BA;Macarani;2919702;Fígado Amarelo;7;113097
2021;BA;Macarani;2919702;Lesões Tuberculósicas;3;113097
2021;BA;Maiquinique;2920007;Cisticercose Bovina;22;52186
2021;BA;Maiquinique;2920007;Fígado Amarelo;1;52186
2021;BA;Malhada;2920205;Cisticercose Bovina;12;80397
2021;BA;Malhada;2920205;Fígado Amarelo;3;80397
2021;BA;Maracás;2920502;Cisticercose Bovina;1;45698
2021;BA;Maracás;2920502;Fígado Amarelo;1;45698
2021;BA;Marcionílio Souza;2920809;Cisticercose Bovina;2;43374
2021;BA;Marcionílio Souza;2920809;Cisticercose Bovina;1;43374
2021;BA;Mascote;2920908;Lesões Tuberculósicas;1;24519
2021;BA;Medeiros Neto;2921104;Actinobacilose (ruminantes);9;128678
2021;BA;Medeiros Neto;2921104;Aspiracao de Alimentos;5;128678
2021;BA;Medeiros Neto;2921104;Cisticercose Bovina;20;128678
2021;BA;Medeiros Neto;2921104;Cisticercose Calcificada;1;128678
2021;BA;Medeiros Neto;2921104;Equinococose/hidatidose (notificaçao Sif);1;128678
2021;BA;Medeiros Neto;2921104;Fígado Amarelo;46;128678
2021;BA;Medeiros Neto;2921104;Hidatidose;1;128678
2021;BA;Medeiros Neto;2921104;Miíase Cutânea;1;128678
2021;BA;Medeiros Neto;2921104;Teleangiectasia Maculosa;8;128678
2021;BA;Mucuri;2922003;Actinobacilose (ruminantes);1;44606
2021;BA;Mucuri;2922003;Aspiracao de Alimentos;1;44606
2021;BA;Mucuri;2922003;Cisticercose Bovina;1;44606
2021;BA;Mucuri;2922003;Fígado Amarelo;6;44606
2021;BA;Mucuri;2922003;Teleangiectasia Maculosa;4;44606
2021;BA;Mundo Novo;2922102;Cisticercose Bovina;2;55832
2021;BA;Nova Canaã;2922706;Cisticercose Bovina;17;57014
2021;BA;Nova Canaã;2922706;Fígado Amarelo;4;57014
2021;BA;Nova Fátima;2922730;Fígado Amarelo;1;16605
2021;BA;Nova Itarana;2922805;Fígado Amarelo;3;9273
2021;BA;Nova Viçosa;2923001;Actinobacilose (ruminantes);1;27624
2021;BA;Nova Viçosa;2923001;Fígado Amarelo;2;27624
2021;BA;Palmas de Monte Alto;2923407;Cisticercose Bovina;4;105803
2021;BA;Palmas de Monte Alto;2923407;Fígado Amarelo;2;105803
2021;BA;Porto Seguro;2925303;Actinobacilose (ruminantes);1;47012
2021;BA;Porto Seguro;2925303;Aspiracao de Alimentos;2;47012
2021;BA;Porto Seguro;2925303;Teleangiectasia Maculosa;2;47012
2021;BA;Potiraguá;2925402;Cisticercose Bovina;18;73010
2021;BA;Potiraguá;2925402;Fígado Amarelo;8;73010
2021;BA;Potiraguá;2925402;Lesões Tuberculósicas;1;73010
2021;BA;Potiraguá;2925402;Cisticercose Bovina;1;73010
2021;BA;Prado;2925501;Actinobacilose (ruminantes);1;93374
2021;BA;Prado;2925501;Aspiracao de Alimentos;3;93374
2021;BA;Prado;2925501;Cisticercose Bovina;40;93374
2021;BA;Prado;2925501;Fígado Amarelo;12;93374
2021;BA;Prado;2925501;Teleangiectasia Maculosa;2;93374
2021;BA;Riachão das Neves;2926202;Actinobacilose (ruminantes);1;113143
2021;BA;Riachão das Neves;2926202;Cisticercose Bovina;1;113143
2021;BA;Ribeirão do Largo;2926657;Cisticercose Bovina;16;70140
2021;BA;Ribeirão do Largo;2926657;Fígado Amarelo;2;70140
2021;BA;Ribeirão do Largo;2926657;Cisticercose Bovina;2;70140
2021;BA;Santa Bárbara;2927507;Cisticercose Bovina;2;14543
2021;BA;Santa Bárbara;2927507;Fígado Amarelo;1;14543
2021;BA;Santa Bárbara;2927507;Lesões Tuberculósicas;1;14543
2021;BA;Santa Cruz da Vitória;2927804;Cisticercose Bovina;20;25026
2021;BA;Santa Cruz da Vitória;2927804;Fígado Amarelo;6;25026
2021;BA;Santa Luzia;2928059;Fígado Amarelo;1;10647
2021;BA;Santa Luzia;2928059;Lesões Tuberculósicas;11;10647
2021;BA;Santa Rita de Cássia;2928406;Fígado Amarelo;1;128781
2021;BA;Santa Rita de Cássia;2928406;Tuberculose (já Notificado);1;128781
2021;BA;Santo Amaro;2928604;Cisticercose Bovina;1;16126
2021;BA;Santo Antônio de Jesus;2928703;Fígado Amarelo;1;18770
2021;BA;São Desidério;2928901;Cisticercose Bovina;1;77696
2021;BA;São Félix;2929008;Cisticercose Bovina;1;4026
2021;BA;São Gonçalo dos Campos;2929305;Cisticercose Bovina;3;13280
2021;BA;Serra Preta;2930402;Cisticercose Bovina;7;30024
2021;BA;Serra Preta;2930402;Fígado Amarelo;1;30024
2021;BA;Serrinha;2930501;Bronquite;1;17442
2021;BA;Serrinha;2930501;Miíase Cutânea;2;17442
2021;BA;Serrinha;2930501;Teleangiectasia Maculosa;1;17442
2021;BA;Sítio do Mato;2930758;Cisticercose Bovina;4;54181
2021;BA;Sítio do Mato;2930758;Fígado Amarelo;3;54181
2021;BA;Tanque Novo;2931053;Bronquite;2;11569
2021;BA;Tanque Novo;2931053;Miíase Cutânea;6;11569
2021;BA;Tanquinho;2931103;Cisticercose Bovina;1;8540
2021;BA;Teixeira de Freitas;2931350;Cisticercose Bovina;8;88357
2021;BA;Teixeira de Freitas;2931350;Actinobacilose (ruminantes);12;88357
2021;BA;Teixeira de Freitas;2931350;Aspiracao de Alimentos;7;88357
2021;BA;Teixeira de Freitas;2931350;Cisticercose Bovina;34;88357
2021;BA;Teixeira de Freitas;2931350;Cisticercose Calcificada;1;88357
2021;BA;Teixeira de Freitas;2931350;Fígado Amarelo;44;88357
2021;BA;Teixeira de Freitas;2931350;Miíase Cutânea;2;88357
2021;BA;Teixeira de Freitas;2931350;Teleangiectasia Maculosa;7;88357
2021;BA;Vereda;2933257;Aspiracao de Alimentos;2;67692
2021;BA;Vereda;2933257;Cisticercose Bovina;3;67692
2021;BA;Vereda;2933257;Equinococose/hidatidose (notificaçao Sif);1;67692
2021;BA;Vereda;2933257;Fígado Amarelo;10;67692
2021;BA;Vereda;2933257;Hidatidose;1;67692
2021;BA;Vereda;2933257;Teleangiectasia Maculosa;3;67692
2021;BA;Vitória da Conquista;2933307;Cisticercose Bovina;4;126219
2021;BA;Vitória da Conquista;2933307;Fígado Amarelo;1;126219
2021;DF;Brasília;5300108;Fígado Amarelo;7;85771
2021;ES;Afonso Cláudio;3200102;Cisticercose Bovina;1;32309
2021;ES;Afonso Cláudio;3200102;Fasciolose Hepática (notificação Sif);1;32309
2021;ES;Afonso Cláudio;3200102;Fígado Amarelo;2;32309
2021;ES;Afonso Cláudio;3200102;Hidatidose;1;32309
2021;ES;Afonso Cláudio;3200102;Miíase Cutânea;2;32309
2021;ES;Águia Branca;3200136;Cisticercose Bovina;3;20115
2021;ES;Águia Branca;3200136;Equinococose/hidatidose (notificaçao Sif);1;20115
2021;ES;Águia Branca;3200136;Fígado Amarelo;3;20115
2021;ES;Águia Branca;3200136;Miíase Cutânea;3;20115
2021;ES;Alegre;3200201;Cisticercose Bovina;44;73680
2021;ES;Alegre;3200201;Cisticercose Calcificada;1;73680
2021;ES;Alegre;3200201;Equinococose/hidatidose (notificaçao Sif);1;73680
2021;ES;Alegre;3200201;Fasciolose Hepática (notificação Sif);7;73680
2021;ES;Alegre;3200201;Fígado Amarelo;15;73680
2021;ES;Alegre;3200201;Lesões Tuberculósicas;8;73680
2021;ES;Anchieta;3200409;Cisticercose Bovina;6;30968
2021;ES;Anchieta;3200409;Fígado Amarelo;6;30968
2021;ES;Apiacá;3200508;Cisticercose Bovina;9;16866
2021;ES;Apiacá;3200508;Fasciolose Hepática (notificação Sif);1;16866
2021;ES;Apiacá;3200508;Fígado Amarelo;3;16866
2021;ES;Apiacá;3200508;Lesões Tuberculósicas;2;16866
2021;ES;Apiacá;3200508;Cisticercose Calcificada;2;16866
2021;ES;Aracruz;3200607;Cisticercose Bovina;1;44365
2021;ES;Aracruz;3200607;Lesões Tuberculósicas;1;44365
2021;ES;Atílio Vivácqua;3200706;Lesões Tuberculósicas;1;21723
2021;ES;Baixo Guandu;3200805;Cisticercose Bovina;6;49425
2021;ES;Baixo Guandu;3200805;Cisticercose Calcificada;2;49425
2021;ES;Baixo Guandu;3200805;Equinococose/hidatidose (notificaçao Sif);3;49425
2021;ES;Baixo Guandu;3200805;Fasciolose Hepática (notificação Sif);3;49425
2021;ES;Baixo Guandu;3200805;Fígado Amarelo;4;49425
2021;ES;Baixo Guandu;3200805;Lesões Tuberculósicas;1;49425
2021;ES;Baixo Guandu;3200805;Miíase Cutânea;2;49425
2021;ES;Barra de São Francisco;3200904;Cisticercose Calcificada;2;75278
2021;ES;Barra de São Francisco;3200904;Cisticercose Bovina;4;75278
2021;ES;Barra de São Francisco;3200904;Cisticercose Calcificada;2;75278
2021;ES;Barra de São Francisco;3200904;Equinococose/hidatidose (notificaçao Sif);1;75278
2021;ES;Barra de São Francisco;3200904;Fígado Amarelo;18;75278
2021;ES;Barra de São Francisco;3200904;Lesões Tuberculósicas;3;75278
2021;ES;Barra de São Francisco;3200904;Tuberculose (notificação Sif);2;75278
2021;ES;Boa Esperança;3201001;Cisticercose Bovina;4;20524
2021;ES;Boa Esperança;3201001;Cisticercose Calcificada;4;20524
2021;ES;Boa Esperança;3201001;Fígado Amarelo;5;20524
2021;ES;Bom Jesus do Norte;3201100;Cisticercose Bovina;3;7826
2021;ES;Bom Jesus do Norte;3201100;Fígado Amarelo;1;7826
2021;ES;Bom Jesus do Norte;3201100;Lesões Tuberculósicas;1;7826
2021;ES;Cachoeiro de Itapemirim;3201209;Cisticercose Calcificada;1;67180
2021;ES;Cachoeiro de Itapemirim;3201209;Cisticercose Bovina;36;67180
2021;ES;Cachoeiro de Itapemirim;3201209;Cisticercose Calcificada;1;67180
2021;ES;Cachoeiro de Itapemirim;3201209;Equinococose/hidatidose (notificaçao Sif);1;67180
2021;ES;Cachoeiro de Itapemirim;3201209;Fasciolose Hepática (notificação Sif);10;67180
2021;ES;Cachoeiro de Itapemirim;3201209;Fígado Amarelo;17;67180
2021;ES;Cachoeiro de Itapemirim;3201209;Lesões Tuberculósicas;3;67180
2021;ES;Cariacica;3201308;Cisticercose Bovina;5;7444
2021;ES;Cariacica;3201308;Cisticercose Calcificada;2;7444
2021;ES;Cariacica;3201308;Fasciolose Hepática (notificação Sif);1;7444
2021;ES;Cariacica;3201308;Fígado Amarelo;5;7444
2021;ES;Cariacica;3201308;Lesões Tuberculósicas;2;7444
2021;ES;Castelo;3201407;Fasciolose Hepática (notificação Sif);1;36113
2021;ES;Castelo;3201407;Fígado Amarelo;1;36113
2021;ES;Colatina;3201506;Cisticercose Bovina;10;61442
2021;ES;Colatina;3201506;Cisticercose Calcificada;1;61442
2021;ES;Colatina;3201506;Equinococose/hidatidose (notificaçao Sif);3;61442
2021;ES;Colatina;3201506;Fasciolose Hepática (notificação Sif);2;61442
2021;ES;Colatina;3201506;Fígado Amarelo;20;61442
2021;ES;Colatina;3201506;Lesões Tuberculósicas;1;61442
2021;ES;Colatina;3201506;Miíase Cutânea;6;61442
2021;ES;Colatina;3201506;Tuberculose (notificação Sif);7;61442
2021;ES;Domingos Martins;3201902;Fasciolose Hepática (notificação Sif);1;7234
2021;ES;Domingos Martins;3201902;Fígado Amarelo;2;7234
2021;ES;Ecoporanga;3202108;Cisticercose Bovina;58;230927
2021;ES;Ecoporanga;3202108;Cisticercose Calcificada;8;230927
2021;ES;Ecoporanga;3202108;Equinococose/hidatidose (notificaçao Sif);10;230927
2021;ES;Ecoporanga;3202108;Fasciolose Hepática (notificação Sif);10;230927
2021;ES;Ecoporanga;3202108;Fígado Amarelo;80;230927
2021;ES;Ecoporanga;3202108;Lesões Tuberculósicas;3;230927
2021;ES;Ecoporanga;3202108;Miíase Cutânea;3;230927
2021;ES;Ecoporanga;3202108;Tuberculose (notificação Sif);2;230927
2021;ES;Fundão;3202207;Cisticercose Bovina;1;12969
2021;ES;Fundão;3202207;Fígado Amarelo;1;12969
2021;ES;Governador Lindenberg;3202256;Cisticercose Bovina;2;6253
2021;ES;Governador Lindenberg;3202256;Cisticercose Calcificada;1;6253
2021;ES;Governador Lindenberg;3202256;Equinococose/hidatidose (notificaçao Sif);1;6253
2021;ES;Governador Lindenberg;3202256;Fasciolose Hepática (notificação Sif);1;6253
2021;ES;Governador Lindenberg;3202256;Fígado Amarelo;1;6253
2021;ES;Governador Lindenberg;3202256;Miíase Cutânea;1;6253
2021;ES;Guarapari;3202405;Cisticercose Bovina;5;21130
2021;ES;Guarapari;3202405;Fasciolose Hepática (notificação Sif);1;21130
2021;ES;Guarapari;3202405;Fígado Amarelo;3;21130
2021;ES;Guarapari;3202405;Lesões Tuberculósicas;1;21130
2021;ES;Ibitirama;3202553;Cisticercose Bovina;2;11298
2021;ES;Ibitirama;3202553;Fígado Amarelo;1;11298
2021;ES;Iconha;3202603;Cisticercose Bovina;2;13738
2021;ES;Iconha;3202603;Fasciolose Hepática (notificação Sif);1;13738
2021;ES;Iconha;3202603;Fígado Amarelo;1;13738
2021;ES;Itaguaçu;3202702;Equinococose/hidatidose (notificaçao Sif);1;17396
2021;ES;Itaguaçu;3202702;Fígado Amarelo;6;17396
2021;ES;Itaguaçu;3202702;Miíase Cutânea;2;17396
2021;ES;Itaguaçu;3202702;Tuberculose (notificação Sif);1;17396
2021;ES;Itapemirim;3202801;Cisticercose Bovina;17;48716
2021;ES;Itapemirim;3202801;Fasciolose Hepática (notificação Sif);4;48716
2021;ES;Itapemirim;3202801;Fígado Amarelo;9;48716
2021;ES;Itapemirim;3202801;Lesões Tuberculósicas;2;48716
2021;ES;Itarana;3202900;Cisticercose Bovina;2;7567
2021;ES;Itarana;3202900;Cisticercose Calcificada;1;7567
2021;ES;Itarana;3202900;Equinococose/hidatidose (notificaçao Sif);2;7567
2021;ES;Itarana;3202900;Fasciolose Hepática (notificação Sif);1;7567
2021;ES;Itarana;3202900;Fígado Amarelo;5;7567
2021;ES;Iúna;3203007;Cisticercose Bovina;3;8235
2021;ES;Iúna;3203007;Fígado Amarelo;1;8235
2021;ES;Jerônimo Monteiro;3203106;Cisticercose Bovina;7;19220
2021;ES;Jerônimo Monteiro;3203106;Fasciolose Hepática (notificação Sif);5;19220
2021;ES;Jerônimo Monteiro;3203106;Fígado Amarelo;7;19220
2021;ES;Jerônimo Monteiro;3203106;Lesões Tuberculósicas;2;19220
2021;ES;Jerônimo Monteiro;3203106;Cisticercose Calcificada;1;19220
2021;ES;Laranja da Terra;3203163;Cisticercose Calcificada;1;16458
2021;ES;Laranja da Terra;3203163;Cisticercose Bovina;1;16458
2021;ES;Linhares;3203205;Cisticercose Bovina;69;145300
2021;ES;Linhares;3203205;Cisticercose Calcificada;19;145300
2021;ES;Linhares;3203205;Equinococose/hidatidose (notificaçao Sif);6;145300
2021;ES;Linhares;3203205;Fasciolose Hepática (notificação Sif);15;145300
2021;ES;Linhares;3203205;Fígado Amarelo;97;145300
2021;ES;Linhares;3203205;Lesões Tuberculósicas;9;145300
2021;ES;Linhares;3203205;Miíase Cutânea;6;145300
2021;ES;Linhares;3203205;Tuberculose (notificação Sif);5;145300
2021;ES;Mantenópolis;3203304;Fígado Amarelo;2;12486
2021;ES;Marilândia;3203353;Cisticercose Bovina;1;5361
2021;ES;Marilândia;3203353;Equinococose/hidatidose (notificaçao Sif);1;5361
2021;ES;Mimoso do Sul;3203403;Cisticercose Calcificada;2;63100
2021;ES;Mimoso do Sul;3203403;Cisticercose Bovina;16;63100
2021;ES;Mimoso do Sul;3203403;Fasciolose Hepática (notificação Sif);4;63100
2021;ES;Mimoso do Sul;3203403;Fígado Amarelo;12;63100
2021;ES;Mimoso do Sul;3203403;Lesões Tuberculósicas;2;63100
2021;ES;Mimoso do Sul;3203403;Miíase Cutânea;1;63100
2021;ES;Mimoso do Sul;3203403;Tuberculose (notificação Sif);1;63100
2021;ES;Montanha;3203502;Cisticercose Bovina;14;98763
2021;ES;Montanha;3203502;Cisticercose Calcificada;2;98763
2021;ES;Montanha;3203502;Equinococose/hidatidose (notificaçao Sif);1;98763
2021;ES;Montanha;3203502;Fasciolose Hepática (notificação Sif);3;98763
2021;ES;Montanha;3203502;Fígado Amarelo;9;98763
2021;ES;Mucurici;3203601;Cisticercose Bovina;47;82044
2021;ES;Mucurici;3203601;Cisticercose Calcificada;25;82044
2021;ES;Mucurici;3203601;Equinococose/hidatidose (notificaçao Sif);2;82044
2021;ES;Mucurici;3203601;Fasciolose Hepática (notificação Sif);17;82044
2021;ES;Mucurici;3203601;Fígado Amarelo;61;82044
2021;ES;Mucurici;3203601;Lesões Tuberculósicas;8;82044
2021;ES;Mucurici;3203601;Miíase Cutânea;2;82044
2021;ES;Muniz Freire;3203700;Cisticercose Bovina;9;30160
2021;ES;Muniz Freire;3203700;Fasciolose Hepática (notificação Sif);1;30160
2021;ES;Muniz Freire;3203700;Fígado Amarelo;3;30160
2021;ES;Muniz Freire;3203700;Lesões Tuberculósicas;1;30160
2021;ES;Muqui;3203809;Cisticercose Bovina;6;24733
2021;ES;Muqui;3203809;Cisticercose Calcificada;4;24733
2021;ES;Muqui;3203809;Fígado Amarelo;1;24733
2021;ES;Muqui;3203809;Lesões Tuberculósicas;1;24733
2021;ES;Nova Venécia;3203908;Cisticercose Bovina;6;80514
2021;ES;Nova Venécia;3203908;Equinococose/hidatidose (notificaçao Sif);7;80514
2021;ES;Nova Venécia;3203908;Fasciolose Hepática (notificação Sif);3;80514
2021;ES;Nova Venécia;3203908;Fígado Amarelo;18;80514
2021;ES;Nova Venécia;3203908;Miíase Cutânea;2;80514
2021;ES;Nova Venécia;3203908;Tuberculose (notificação Sif);1;80514
2021;ES;Pancas;3204005;Fígado Amarelo;1;29809
2021;ES;Pedro Canário;3204054;Cisticercose Bovina;3;24088
2021;ES;Pedro Canário;3204054;Fasciolose Hepática (notificação Sif);1;24088
2021;ES;Pedro Canário;3204054;Fígado Amarelo;3;24088
2021;ES;Pedro Canário;3204054;Miíase Cutânea;2;24088
2021;ES;Pinheiros;3204104;Cisticercose Bovina;11;52166
2021;ES;Pinheiros;3204104;Cisticercose Calcificada;1;52166
2021;ES;Pinheiros;3204104;Equinococose/hidatidose (notificaçao Sif);2;52166
2021;ES;Pinheiros;3204104;Fígado Amarelo;11;52166
2021;ES;Piúma;3204203;Cisticercose Bovina;3;6813
2021;ES;Piúma;3204203;Fasciolose Hepática (notificação Sif);1;6813
2021;ES;Piúma;3204203;Fígado Amarelo;2;6813
2021;ES;Piúma;3204203;Lesões Tuberculósicas;2;6813
2021;ES;Ponto Belo;3204252;Cisticercose Bovina;28;51719
2021;ES;Ponto Belo;3204252;Cisticercose Calcificada;1;51719
