codigo_ibge;uf;municipio;ano;cabecas
2112209;MA;Timon;2021;21540
2112233;MA;Trizidela do Vale;2021;12505
2112274;MA;Tufilândia;2021;17680
2112308;MA;Tuntum;2021;135058
2112407;MA;Turiaçu;2021;10796
2112456;MA;Turilândia;2021;29665
2112506;MA;Tutóia;2021;2750
2112605;MA;Urbano Santos;2021;1280
2112704;MA;Vargem Grande;2021;18448
2112803;MA;Viana;2021;20760
2112852;MA;Vila Nova dos Martírios;2021;88670
2112902;MA;Vitória do Mearim;2021;25670
2113009;MA;Vitorino Freire;2021;91810
2114007;MA;Zé Doca;2021;141172
2200053;PI;Acauã;2021;6276
2200103;PI;Agricolândia;2021;1615
2200202;PI;Água Branca;2021;2905
2200251;PI;Alagoinha do Piauí;2021;5576
2200277;PI;Alegrete do Piauí;2021;3614
2200301;PI;Alto Longá;2021;14414
2200400;PI;Altos;2021;7467
2200459;PI;Alvorada do Gurguéia;2021;7206
2200509;PI;Amarante;2021;9472
2200608;PI;Angical do Piauí;2021;5484
2200707;PI;Anísio de Abreu;2021;2200
2200806;PI;Antônio Almeida;2021;3590
2200905;PI;Aroazes;2021;6607
2200954;PI;Aroeiras do Itaim;2021;3278
2201002;PI;Arraial;2021;3330
2201051;PI;Assunção do Piauí;2021;4406
2201101;PI;Avelino Lopes;2021;11328
2201150;PI;Baixa Grande do Ribeiro;2021;13821
2201176;PI;Barra D'Alcântara;2021;2196
2201200;PI;Barras;2021;15783
2201309;PI;Barreiras do Piauí;2021;4753
2201408;PI;Barro Duro;2021;1622
2201507;PI;Batalha;2021;15362
2201556;PI;Bela Vista do Piauí;2021;5867
2201572;PI;Belém do Piauí;2021;1993
2201606;PI;Beneditinos;2021;4813
2201705;PI;Bertolínia;2021;9432
2201739;PI;Betânia do Piauí;2021;2590
2201770;PI;Boa Hora;2021;1643
2201804;PI;Bocaina;2021;3317
2201903;PI;Bom Jesus;2021;26493
2201919;PI;Bom Princípio do Piauí;2021;3102
2201929;PI;Bonfim do Piauí;2021;1623
2201945;PI;Boqueirão do Piauí;2021;1322
2201960;PI;Brasileira;2021;4108
2201988;PI;Brejo do Piauí;2021;5582
2202000;PI;Buriti dos Lopes;2021;6137
2202026;PI;Buriti dos Montes;2021;6921
2202059;PI;Cabeceiras do Piauí;2021;5727
2202075;PI;Cajazeiras do Piauí;2021;4032
2202083;PI;Cajueiro da Praia;2021;1079
2202091;PI;Caldeirão Grande do Piauí;2021;3255
2202109;PI;Campinas do Piauí;2021;7346
2202117;PI;Campo Alegre do Fidalgo;2021;2430
2202133;PI;Campo Grande do Piauí;2021;2080
2202174;PI;Campo Largo do Piauí;2021;4182
2202208;PI;Campo Maior;2021;21720
2202251;PI;Canavieira;2021;9876
2202307;PI;Canto do Buriti;2021;9240
2202406;PI;Capitão de Campos;2021;4187
2202455;PI;Capitão Gervásio Oliveira;2021;5351
2202505;PI;Caracol;2021;4370
2202539;PI;Caraúbas do Piauí;2021;8645
2202554;PI;Caridade do Piauí;2021;4390
2202604;PI;Castelo do Piauí;2021;10880
2202653;PI;Caxingó;2021;4089
2202703;PI;Cocal;2021;7024
2202711;PI;Cocal de Telha;2021;2656
2202729;PI;Cocal dos Alves;2021;2080
2202737;PI;Coivaras;2021;2834
2202752;PI;Colônia do Gurguéia;2021;6033
2202778;PI;Colônia do Piauí;2021;7693
2202802;PI;Conceição do Canindé;2021;3771
2202851;PI;Coronel José Dias;2021;2721
2202901;PI;Corrente;2021;29004
2203008;PI;Cristalândia do Piauí;2021;20205
2203107;PI;Cristino Castro;2021;5286
2203206;PI;Curimatá;2021;20236
2203230;PI;Currais;2021;14291
2203255;PI;Curralinhos;2021;3551
2203271;PI;Curral Novo do Piauí;2021;2900
2203305;PI;Demerval Lobão;2021;1726
2203354;PI;Dirceu Arcoverde;2021;3517
2203404;PI;Dom Expedito Lopes;2021;1217
2203420;PI;Domingos Mourão;2021;3162
2203453;PI;Dom Inocêncio;2021;7312
2203503;PI;Elesbão Veloso;2021;16086
2203602;PI;Eliseu Martins;2021;6194
2203701;PI;Esperantina;2021;8932
2203750;PI;Fartura do Piauí;2021;3187
2203800;PI;Flores do Piauí;2021;4694
2203859;PI;Floresta do Piauí;2021;2577
2203909;PI;Floriano;2021;10885
2204006;PI;Francinópolis;2021;2973
2204105;PI;Francisco Ayres;2021;3780
2204154;PI;Francisco Macedo;2021;1575
2204204;PI;Francisco Santos;2021;3374
2204303;PI;Fronteiras;2021;5989
2204352;PI;Geminiano;2021;3661
2204402;PI;Gilbués;2021;10739
2204501;PI;Guadalupe;2021;5312
2204550;PI;Guaribas;2021;2118
2204600;PI;Hugo Napoleão;2021;2084
2204659;PI;Ilha Grande;2021;1678
2204709;PI;Inhuma;2021;7525
2204808;PI;Ipiranga do Piauí;2021;2897
2204907;PI;Isaías Coelho;2021;8349
2205003;PI;Itainópolis;2021;7181
2205102;PI;Itaueira;2021;14022
2205151;PI;Jacobina do Piauí;2021;11001
2205201;PI;Jaicós;2021;4105
2205250;PI;Jardim do Mulato;2021;3264
2205276;PI;Jatobá do Piauí;2021;7395
2205300;PI;Jerumenha;2021;6817
2205359;PI;João Costa;2021;3649
2205409;PI;Joaquim Pires;2021;11230
2205458;PI;Joca Marques;2021;4656
2205508;PI;José de Freitas;2021;14200
2205516;PI;Juazeiro do Piauí;2021;4215
2205524;PI;Júlio Borges;2021;11988
2205532;PI;Jurema;2021;2592
2205540;PI;Lagoinha do Piauí;2021;1487
2205557;PI;Lagoa Alegre;2021;1826
2205565;PI;Lagoa do Barro do Piauí;2021;3587
2205573;PI;Lagoa de São Francisco;2021;1238
2205581;PI;Lagoa do Piauí;2021;3014
2205599;PI;Lagoa do Sítio;2021;3662
2205607;PI;Landri Sales;2021;7828
2205706;PI;Luís Correia;2021;8849
2205805;PI;Luzilândia;2021;7887
2205854;PI;Madeiro;2021;4207
2205904;PI;Manoel Emídio;2021;7631
2205953;PI;Marcolândia;2021;719
2206001;PI;Marcos Parente;2021;5599
2206050;PI;Massapê do Piauí;2021;2772
2206100;PI;Matias Olímpio;2021;2238
2206209;PI;Miguel Alves;2021;7255
2206308;PI;Miguel Leão;2021;207
2206357;PI;Milton Brandão;2021;3756
2206407;PI;Monsenhor Gil;2021;2699
2206506;PI;Monsenhor Hipólito;2021;5353
2206605;PI;Monte Alegre do Piauí;2021;23826
2206654;PI;Morro Cabeça no Tempo;2021;6467
2206670;PI;Morro do Chapéu do Piauí;2021;4195
2206696;PI;Murici dos Portelas;2021;4748
2206704;PI;Nazaré do Piauí;2021;6925
2206720;PI;Nazária;2021;4185
2206753;PI;Nossa Senhora de Nazaré;2021;3812
2206803;PI;Nossa Senhora dos Remédios;2021;3993
2206902;PI;Novo Oriente do Piauí;2021;7003
2206951;PI;Novo Santo Antônio;2021;4294
2207009;PI;Oeiras;2021;13756
2207108;PI;Olho D'Água do Piauí;2021;3685
2207207;PI;Padre Marcos;2021;2356
2207306;PI;Paes Landim;2021;3682
2207355;PI;Pajeú do Piauí;2021;4958
2207405;PI;Palmeira do Piauí;2021;7357
2207504;PI;Palmeirais;2021;6170
2207553;PI;Paquetá;2021;2446
2207603;PI;Parnaguá;2021;40969
2207702;PI;Parnaíba;2021;6027
2207751;PI;Passagem Franca do Piauí;2021;4373
2207777;PI;Patos do Piauí;2021;4838
2207793;PI;Pau D'Arco do Piauí;2021;1847
2207801;PI;Paulistana;2021;9266
2207850;PI;Pavussu;2021;2320
2207900;PI;Pedro II;2021;6013
2207934;PI;Pedro Laurentino;2021;5148
2207959;PI;Nova Santa Rita;2021;5869
2208007;PI;Picos;2021;9884
2208106;PI;Pimenteiras;2021;14248
2208205;PI;Pio IX;2021;7256
2208304;PI;Piracuruca;2021;14442
2208403;PI;Piripiri;2021;12174
2208502;PI;Porto;2021;2973
2208551;PI;Porto Alegre do Piauí;2021;6146
2208601;PI;Prata do Piauí;2021;1270
2208650;PI;Queimada Nova;2021;5460
2208700;PI;Redenção do Gurguéia;2021;12093
2208809;PI;Regeneração;2021;5191
2208858;PI;Riacho Frio;2021;15272
2208874;PI;Ribeira do Piauí;2021;6574
2208908;PI;Ribeiro Gonçalves;2021;9289
2209005;PI;Rio Grande do Piauí;2021;5550
2209104;PI;Santa Cruz do Piauí;2021;5640
2209153;PI;Santa Cruz dos Milagres;2021;18954
2209203;PI;Santa Filomena;2021;14474
2209302;PI;Santa Luz;2021;13751
2209351;PI;Santana do Piauí;2021;933
2209377;PI;Santa Rosa do Piauí;2021;5473
2209401;PI;Santo Antônio de Lisboa;2021;2618
2209450;PI;Santo Antônio dos Milagres;2021;263
2209500;PI;Santo Inácio do Piauí;2021;4826
2209559;PI;São Braz do Piauí;2021;1253
2209609;PI;São Félix do Piauí;2021;5961
2209658;PI;São Francisco de Assis do Piauí;2021;4024
2209708;PI;São Francisco do Piauí;2021;6006
2209757;PI;São Gonçalo do Gurguéia;2021;6027
2209807;PI;São Gonçalo do Piauí;2021;2443
2209856;PI;São João da Canabrava;2021;1183
2209872;PI;São João da Fronteira;2021;3174
2209906;PI;São João da Serra;2021;8513
2209955;PI;São João da Varjota;2021;1477
2209971;PI;São João do Arraial;2021;2258
2210003;PI;São João do Piauí;2021;6485
2210052;PI;São José do Divino;2021;9375
2210102;PI;São José do Peixe;2021;6010
2210201;PI;São José do Piauí;2021;3271
2210300;PI;São Julião;2021;2786
2210359;PI;São Lourenço do Piauí;2021;1865
2210375;PI;São Luis do Piauí;2021;1495
2210383;PI;São Miguel da Baixa Grande;2021;2492
2210391;PI;São Miguel do Fidalgo;2021;3408
2210409;PI;São Miguel do Tapuio;2021;15485
2210508;PI;São Pedro do Piauí;2021;6372
2210607;PI;São Raimundo Nonato;2021;4485
2210623;PI;Sebastião Barros;2021;17048
2210631;PI;Sebastião Leal;2021;8100
2210656;PI;Sigefredo Pacheco;2021;7051
2210706;PI;Simões;2021;7588
2210805;PI;Simplício Mendes;2021;10050
2210904;PI;Socorro do Piauí;2021;3721
2210938;PI;Sussuapara;2021;2084
2210953;PI;Tamboril do Piauí;2021;2498
2210979;PI;Tanque do Piauí;2021;1238
2211001;PI;Teresina;2021;10303
2211100;PI;União;2021;9998
2211209;PI;Uruçuí;2021;20398
2211308;PI;Valença do Piauí;2021;6556
2211357;PI;Várzea Branca;2021;2415
2211407;PI;Várzea Grande;2021;1667
2211506;PI;Vera Mendes;2021;2209
2211605;PI;Vila Nova do Piauí;2021;3354
2211704;PI;Wall Ferraz;2021;3603
2300101;CE;Abaiara;2021;9010
2300150;CE;Acarape;2021;1200
2300200;CE;Acaraú;2021;5864
2300309;CE;Acopiara;2021;65150
2300408;CE;Aiuaba;2021;12604
2300507;CE;Alcântaras;2021;910
2300606;CE;Altaneira;2021;3335
2300705;CE;Alto Santo;2021;28482
2300754;CE;Amontada;2021;10579
2300804;CE;Antonina do Norte;2021;3683
2300903;CE;Apuiarés;2021;4870
2301000;CE;Aquiraz;2021;9850
2301109;CE;Aracati;2021;7155
2301208;CE;Aracoiaba;2021;10852
2301257;CE;Ararendá;2021;6080
2301307;CE;Araripe;2021;15000
2301406;CE;Aratuba;2021;1245
2301505;CE;Arneiroz;2021;9600
2301604;CE;Assaré;2021;22000
2301703;CE;Aurora;2021;26880
2301802;CE;Baixio;2021;8846
2301851;CE;Banabuiú;2021;27985
2301901;CE;Barbalha;2021;7550
2301950;CE;Barreira;2021;3829
2302008;CE;Barro;2021;21745
2302057;CE;Barroquinha;2021;1745
2302107;CE;Baturité;2021;1560
2302206;CE;Beberibe;2021;10823
2302305;CE;Bela Cruz;2021;6192
2302404;CE;Boa Viagem;2021;32081
2302503;CE;Brejo Santo;2021;41300
2302602;CE;Camocim;2021;6685
2302701;CE;Campos Sales;2021;15000
2302800;CE;Canindé;2021;22075
2302909;CE;Capistrano;2021;2956
2303006;CE;Caridade;2021;5537
2303105;CE;Cariré;2021;14608
2303204;CE;Caririaçu;2021;15595
2303303;CE;Cariús;2021;22154
2303402;CE;Carnaubal;2021;2160
2303501;CE;Cascavel;2021;6568
2303600;CE;Catarina;2021;10784
2303659;CE;Catunda;2021;6757
2303709;CE;Caucaia;2021;19390
2303808;CE;Cedro;2021;28936
2303907;CE;Chaval;2021;1692
2303931;CE;Choró;2021;9025
2303956;CE;Chorozinho;2021;2467
2304004;CE;Coreaú;2021;10700
2304103;CE;Crateús;2021;44837
2304202;CE;Crato;2021;26500
2304236;CE;Croatá;2021;4200
2304251;CE;Cruz;2021;1548
2304269;CE;Deputado Irapuan Pinheiro;2021;13120
2304277;CE;Ereré;2021;12372
2304285;CE;Eusébio;2021;959
2304301;CE;Farias Brito;2021;16615
2304350;CE;Forquilha;2021;8350
2304400;CE;Fortaleza;2021;828
2304459;CE;Fortim;2021;1196
2304509;CE;Frecheirinha;2021;3595
2304608;CE;General Sampaio;2021;3568
2304657;CE;Graça;2021;2649
2304707;CE;Granja;2021;17200
2304806;CE;Granjeiro;2021;3374
2304905;CE;Groaíras;2021;4996
2304954;CE;Guaiúba;2021;4605
2305001;CE;Guaraciaba do Norte;2021;7667
2305100;CE;Guaramiranga;2021;240
2305209;CE;Hidrolândia;2021;17000
2305233;CE;Horizonte;2021;4220
2305266;CE;Ibaretama;2021;13985
2305308;CE;Ibiapina;2021;3818
2305332;CE;Ibicuitinga;2021;9436
2305357;CE;Icapuí;2021;3554
2305407;CE;Icó;2021;44061
2305506;CE;Iguatu;2021;66583
2305605;CE;Independência;2021;41811
2305654;CE;Ipaporanga;2021;6840
2305704;CE;Ipaumirim;2021;12493
2305803;CE;Ipu;2021;10400
2305902;CE;Ipueiras;2021;13990
2306009;CE;Iracema;2021;25680
2306108;CE;Irauçuba;2021;13548
2306207;CE;Itaiçaba;2021;2352
2306256;CE;Itaitinga;2021;2023
2306306;CE;Itapajé;2021;8250
2306405;CE;Itapipoca;2021;15371
2306504;CE;Itapiúna;2021;9589
2306553;CE;Itarema;2021;6312
2306603;CE;Itatira;2021;6453
2306702;CE;Jaguaretama;2021;48752
2306801;CE;Jaguaribara;2021;15866
2306900;CE;Jaguaribe;2021;54218
2307007;CE;Jaguaruana;2021;14997
2307106;CE;Jardim;2021;14900
2307205;CE;Jati;2021;7150
2307254;CE;Jijoca de Jericoacoara;2021;729
2307304;CE;Juazeiro do Norte;2021;11265
2307403;CE;Jucás;2021;33976
2307502;CE;Lavras da Mangabeira;2021;25900
2307601;CE;Limoeiro do Norte;2021;34416
2307635;CE;Madalena;2021;15574
2307650;CE;Maracanaú;2021;1470
2307700;CE;Maranguape;2021;16079
2307809;CE;Marco;2021;7260
2307908;CE;Martinópole;2021;2200
2308005;CE;Massapê;2021;8000
2308104;CE;Mauriti;2021;45000
2308203;CE;Meruoca;2021;680
2308302;CE;Milagres;2021;20700
2308351;CE;Milhã;2021;32542
2308377;CE;Miraíma;2021;7849
2308401;CE;Missão Velha;2021;15900
2308500;CE;Mombaça;2021;32517
2308609;CE;Monsenhor Tabosa;2021;11016
2308708;CE;Morada Nova;2021;90940
2308807;CE;Moraújo;2021;3550
2308906;CE;Morrinhos;2021;5498
2309003;CE;Mucambo;2021;3517
2309102;CE;Mulungu;2021;710
2309201;CE;Nova Olinda;2021;11000
2309300;CE;Nova Russas;2021;10324
2309409;CE;Novo Oriente;2021;13800
2309458;CE;Ocara;2021;10118
2309508;CE;Orós;2021;19884
2309607;CE;Pacajus;2021;5369
2309706;CE;Pacatuba;2021;2364
2309805;CE;Pacoti;2021;980
2309904;CE;Pacujá;2021;1998
2310001;CE;Palhano;2021;3517
2310100;CE;Palmácia;2021;3105
2310209;CE;Paracuru;2021;3725
2310258;CE;Paraipaba;2021;5204
2310308;CE;Parambu;2021;23124
2310407;CE;Paramoti;2021;3211
2310506;CE;Pedra Branca;2021;30102
2310605;CE;Penaforte;2021;6453
2310704;CE;Pentecoste;2021;16960
2310803;CE;Pereiro;2021;7636
2310852;CE;Pindoretama;2021;2997
2310902;CE;Piquet Carneiro;2021;18775
2310951;CE;Pires Ferreira;2021;5500
2311009;CE;Poranga;2021;4880
2311108;CE;Porteiras;2021;16300
2311207;CE;Potengi;2021;12000
2311231;CE;Potiretama;2021;11926
2311264;CE;Quiterianópolis;2021;15290
2311306;CE;Quixadá;2021;42512
2311355;CE;Quixelô;2021;39000
2311405;CE;Quixeramobim;2021;82945
2311504;CE;Quixeré;2021;4402
2311603;CE;Redenção;2021;2125
2311702;CE;Reriutaba;2021;4500
2311801;CE;Russas;2021;23541
2311900;CE;Saboeiro;2021;16102
2311959;CE;Salitre;2021;11000
2312007;CE;Santana do Acaraú;2021;20570
2312106;CE;Santana do Cariri;2021;10350
2312205;CE;Santa Quitéria;2021;39995
2312304;CE;São Benedito;2021;7150
2312403;CE;São Gonçalo do Amarante;2021;5980
2312502;CE;São João do Jaguaribe;2021;7560
2312601;CE;São Luís do Curu;2021;2135
2312700;CE;Senador Pompeu;2021;29425
2312809;CE;Senador Sá;2021;2671
2312908;CE;Sobral;2021;37228
2313005;CE;Solonópole;2021;36852
2313104;CE;Tabuleiro do Norte;2021;22161
2313203;CE;Tamboril;2021;21080
2313252;CE;Tarrafas;2021;7300
2313302;CE;Tauá;2021;46700
2313351;CE;Tejuçuoca;2021;6985
2313401;CE;Tianguá;2021;7025
2313500;CE;Trairi;2021;9841
2313559;CE;Tururu;2021;2532
2313609;CE;Ubajara;2021;4835
2313708;CE;Umari;2021;9709
2313757;CE;Umirim;2021;8366
2313807;CE;Uruburetama;2021;1689
2313906;CE;Uruoca;2021;4318
2313955;CE;Varjota;2021;3544
2314003;CE;Várzea Alegre;2021;28642
2314102;CE;Viçosa do Ceará;2021;9240
2400109;RN;Acari;2021;14450
2400208;RN;Assú;2021;10743
2400307;RN;Afonso Bezerra;2021;7121
2400406;RN;Água Nova;2021;1320
2400505;RN;Alexandria;2021;10500
2400604;RN;Almino Afonso;2021;3025
2400703;RN;Alto do Rodrigues;2021;2212
2400802;RN;Angicos;2021;9400
2400901;RN;Antônio Martins;2021;4565
2401008;RN;Apodi;2021;19152
2401107;RN;Areia Branca;2021;798
2401206;RN;Arez;2021;1400
2401305;RN;Campo Grande;2021;17520
2401404;RN;Baía Formosa;2021;550
2401453;RN;Baraúna;2021;4763
2401503;RN;Barcelona;2021;1300
2401602;RN;Bento Fernandes;2021;5006
2401651;RN;Bodó;2021;2950
2401701;RN;Bom Jesus;2021;4870
2401800;RN;Brejinho;2021;7500
2401859;RN;Caiçara do Norte;2021;866
2401909;RN;Caiçara do Rio do Vento;2021;2399
2402006;RN;Caicó;2021;43100
2402105;RN;Campo Redondo;2021;3100
2402204;RN;Canguaretama;2021;3600
2402303;RN;Caraúbas;2021;18115
2402402;RN;Carnaúba dos Dantas;2021;3430
2402501;RN;Carnaubais;2021;4860
2402600;RN;Ceará-Mirim;2021;21500
2402709;RN;Cerro Corá;2021;4000
2402808;RN;Coronel Ezequiel;2021;2980
2402907;RN;Coronel João Pessoa;2021;2225
2403004;RN;Cruzeta;2021;12739
2403103;RN;Currais Novos;2021;12053
2403202;RN;Doutor Severiano;2021;6200
2403251;RN;Parnamirim;2021;1140
2403301;RN;Encanto;2021;4030
2403400;RN;Equador;2021;1753
2403509;RN;Espírito Santo;2021;4100
2403608;RN;Extremoz;2021;1145
2403707;RN;Felipe Guerra;2021;1837
2403756;RN;Fernando Pedroza;2021;2654
2403806;RN;Florânia;2021;12001
2403905;RN;Francisco Dantas;2021;4460
2404002;RN;Frutuoso Gomes;2021;2500
2404101;RN;Galinhos;2021;411
2404200;RN;Goianinha;2021;8000
2404309;RN;Governador Dix-Sept Rosado;2021;3682
2404408;RN;Grossos;2021;598
2404507;RN;Guamaré;2021;1388
2404606;RN;Ielmo Marinho;2021;11850
2404705;RN;Ipanguaçu;2021;6415
2404804;RN;Ipueira;2021;3900
2404853;RN;Itajá;2021;2650
2404903;RN;Itaú;2021;4218
2405009;RN;Jaçanã;2021;1600
2405108;RN;Jandaíra;2021;3000
2405207;RN;Janduís;2021;6098
2405306;RN;Januário Cicco;2021;5067
2405405;RN;Japi;2021;3400
2405504;RN;Jardim de Angicos;2021;7980
2405603;RN;Jardim de Piranhas;2021;23600
2405702;RN;Jardim do Seridó;2021;12719
2405801;RN;João Câmara;2021;14653
2405900;RN;João Dias;2021;1259
2406007;RN;José da Penha;2021;6000
2406106;RN;Jucurutu;2021;31819
2406155;RN;Jundiá;2021;2270
2406205;RN;Lagoa d'Anta;2021;1800
2406304;RN;Lagoa de Pedras;2021;6000
2406403;RN;Lagoa de Velhos;2021;2750
2406502;RN;Lagoa Nova;2021;5935
2406601;RN;Lagoa Salgada;2021;3500
2406700;RN;Lajes;2021;5957
2406809;RN;Lajes Pintadas;2021;1995
2406908;RN;Lucrécia;2021;1940
2407005;RN;Luís Gomes;2021;1300
2407104;RN;Macaíba;2021;13360
2407203;RN;Macau;2021;1809
2407252;RN;Major Sales;2021;2520
2407302;RN;Marcelino Vieira;2021;8175
2407401;RN;Martins;2021;1533
2407500;RN;Maxaranguape;2021;950
2407609;RN;Messias Targino;2021;6550
2407708;RN;Montanhas;2021;7203
2407807;RN;Monte Alegre;2021;12100
2407906;RN;Monte das Gameleiras;2021;900
2408003;RN;Mossoró;2021;16970
2408102;RN;Natal;2021;271
2408201;RN;Nísia Floresta;2021;5210
2408300;RN;Nova Cruz;2021;25600
2408409;RN;Olho d'Água do Borges;2021;4780
2408508;RN;Ouro Branco;2021;7178
2408607;RN;Paraná;2021;2500
2408706;RN;Paraú;2021;5417
2408805;RN;Parazinho;2021;4178
2408904;RN;Parelhas;2021;10829
2408953;RN;Rio do Fogo;2021;925
2409100;RN;Passa e Fica;2021;3050
2409209;RN;Passagem;2021;2790
2409308;RN;Patu;2021;8920
2409332;RN;Santa Maria;2021;6880
2409407;RN;Pau dos Ferros;2021;10980
2409506;RN;Pedra Grande;2021;1668
2409605;RN;Pedra Preta;2021;3500
2409704;RN;Pedro Avelino;2021;5320
2409803;RN;Pedro Velho;2021;10641
2409902;RN;Pendências;2021;3445
2410009;RN;Pilões;2021;2400
2410108;RN;Poço Branco;2021;8200
2410207;RN;Portalegre;2021;1705
2410256;RN;Porto do Mangue;2021;770
2410306;RN;Serra Caiada;2021;3000
2410405;RN;Pureza;2021;6700
2410504;RN;Rafael Fernandes;2021;2879
2410603;RN;Rafael Godeiro;2021;4400
2410702;RN;Riacho da Cruz;2021;1650
2410801;RN;Riacho de Santana;2021;2615
2410900;RN;Riachuelo;2021;4500
2411007;RN;Rodolfo Fernandes;2021;3783
2411056;RN;Tibau;2021;850
2411106;RN;Ruy Barbosa;2021;2500
2411205;RN;Santa Cruz;2021;7690
2411403;RN;Santana do Matos;2021;19660
2411429;RN;Santana do Seridó;2021;4000
2411502;RN;Santo Antônio;2021;12000
2411601;RN;São Bento do Norte;2021;2354
2411700;RN;São Bento do Trairí;2021;2600
2411809;RN;São Fernando;2021;12800
2411908;RN;São Francisco do Oeste;2021;3150
2412005;RN;São Gonçalo do Amarante;2021;9380
2412104;RN;São João do Sabugi;2021;10580
2412203;RN;São José de Mipibu;2021;8320
2412302;RN;São José do Campestre;2021;9326
2412401;RN;São José do Seridó;2021;7744
2412500;RN;São Miguel;2021;4900
2412559;RN;São Miguel do Gostoso;2021;3850
2412609;RN;São Paulo do Potengi;2021;7470
2412708;RN;São Pedro;2021;4600
2412807;RN;São Rafael;2021;9642
2412906;RN;São Tomé;2021;3000
2413003;RN;São Vicente;2021;4500
2413102;RN;Senador Elói de Souza;2021;2410
2413201;RN;Senador Georgino Avelino;2021;680
2413300;RN;Serra de São Bento;2021;2100
2413359;RN;Serra do Mel;2021;1904
2413409;RN;Serra Negra do Norte;2021;16205
2413508;RN;Serrinha;2021;9400
2413557;RN;Serrinha dos Pintos;2021;3300
2413607;RN;Severiano Melo;2021;4048
2413706;RN;Sítio Novo;2021;1800
2413805;RN;Taboleiro Grande;2021;2500
2413904;RN;Taipu;2021;17400
2414001;RN;Tangará;2021;4500
2414100;RN;Tenente Ananias;2021;4820
